643156; 8088
643157; 960
643158; 2930
643159; 680568
643160; 30863
643161; 308747
643162; 220211
643163; 281413
643164; 22986
643165; 271967
643166; 275411
643167; 3506
643168; 55557
643169; 206228
643170; 91179
643171; 45489
643172; 744050
643173; 412737
643174; 260536
643175; 175013
643176; 152835
643177; 46775
643178; 80797
643179; 15988
643180; 2659
643181; 155272
643182; 16552
643183; 3998
643184; 34391
643185; 613431
643186; 12475
643187; 7431
643188; 2148
643189; 25753
643190; 23973
643191; 107448
643192; 78777
643193; 3067
643194; 14167
643195; 12182
643196; 80479
643197; 25103
643198; 93649
643199; 504393
643200; 3144
643201; 78054
643202; 43728
643203; 4022
643204; 14657
643205; 12874
643206; 21999
643207; 5106
643208; 1553
643209; 6098
643210; 146312
643211; 63580
643212; 2241
643213; 494089
643214; 14373
643215; 15451
643216; 18655
643217; 1140
643218; 2551
643219; 4261
643220; 7956
643221; 436
643222; 274919
643223; 33738
643224; 25322
643225; 30912
643226; 507473
643227; 20113
643228; 2848
643229; 9523
643230; 17303
643231; 49135
643232; 15471
643233; 21440
643234; 28958
643235; 7900
643236; 122877
643237; 23142
643238; 4662
643239; 3275
643240; 14752
643241; 216
643242; 597846
643243; 71969
643244; 87181
643245; 20089
643246; 158291
643247; 48621
643248; 21227
643249; 54837
643250; 216
643251; 351475
643252; 4149
643253; 9436
643254; 380344
643255; 180854
643256; 703
643257; 19572
643258; 53490
643259; 23260
643260; 280562
643261; 28868
643262; 11951
643263; 8889
643264; 10807
643265; 16087
643266; 2438
643267; 2287
643268; 4669
643269; 183286
643270; 739446
643271; 34408
643272; 242348
643273; 86017
643274; 41214
643275; 78780
643276; 302786
643277; 63192
643278; 250551
643279; 11755
643280; 328422
643281; 5174
643282; 589583
643283; 216
643284; 35285
643285; 52868
643286; 21303
643287; 253
643288; 22605
643289; 75923
643290; 23352
643291; 19859
643292; 33235
643293; 43829
643294; 1985
643295; 641369
643296; 235859
643297; 211710
643298; 21022
643299; 24637
643300; 2949
643301; 6722
643302; 444
643303; 13008
643304; 10325
643305; 7731
643306; 1562
643307; 669468
643308; 1169
643309; 341947
643310; 216
643311; 136668
643312; 138716
643313; 119443
643314; 14075
643315; 135902
643316; 8963
643317; 230906
643318; 19113
643319; 637769
643320; 154239
643321; 186146
643322; 10856
643323; 8035
643324; 149586
643325; 112313
643326; 6651
643327; 215028
643328; 12089
643329; 271990
643330; 421720
643331; 730149
643332; 167756
643333; 17595
643334; 16421
643335; 2509
643336; 3633
643337; 7440
643338; 21424
643339; 6912
643340; 5566
643341; 14380
643342; 173165
643343; 588951
643344; 27323
643345; 67132
643346; 591
643347; 2103
643348; 17140
643349; 13940
643350; 4771
643351; 11095
643352; 2543
643353; 30065
643354; 12210
643355; 4657
643356; 614620
643357; 3676
643358; 6795
643359; 24396
643360; 5336
643361; 14915
643362; 1719
643363; 1458
643364; 16904
643365; 4484
643366; 33006
643367; 8604
643368; 609799
643369; 15835
643370; 31437
643371; 3025
643372; 4601
643373; 4676
643374; 54891
643375; 37686
643376; 10019
643377; 70097
643378; 6887
643379; 70306
643380; 21150
643381; 44497
643382; 939
643383; 630431
643384; 11420
643385; 7542
643386; 30546
643387; 17618
643388; 2071
643389; 20184
643390; 28047
643391; 204426
643392; 32877
643393; 89356
643394; 8880
643395; 7995
643396; 33653
643397; 623764
643398; 38952
643399; 1184
643400; 5068
643401; 50037
643402; 2172
643403; 123629
643404; 43254
643405; 30683
643406; 22301
643407; 11352
643408; 8801
643409; 648694
643410; 9826
643411; 216
643412; 32137
643413; 7336
643414; 305
643415; 6495
643416; 64344
643417; 12677
643418; 76331
643419; 4963
643420; 53236
643421; 666865
643422; 13811
643423; 37195
643424; 231934
643425; 148068
643426; 4983
643427; 5437
643428; 147829
643429; 166112
643430; 428663
643431; 201197
643432; 216
643433; 604082
643434; 72267
643435; 62199
643436; 3692
643437; 18514
643438; 29311
643439; 10231
643440; 3485
643441; 1175
643442; 26721
643443; 5943
643444; 299763
643445; 28997
643446; 656547
643447; 260272
643448; 214169
643449; 72369
643450; 9400
643451; 25055
643452; 2773
643453; 9509
643454; 6095
643455; 14579
643456; 1902
643457; 33638
643458; 9212
643459; 664541
643460; 11169
643461; 147997
643462; 130092
643463; 37671
643464; 320163
643465; 86169
643466; 20517
643467; 53366
643468; 252
643469; 21711
643470; 31679
643471; 14963
643472; 27512
643473; 664648
643474; 13180
643475; 44901
643476; 189319
643477; 138085
643478; 363486
643479; 60056
643480; 59036
643481; 4662
643482; 132417
643483; 11726
643484; 22245
643485; 769420
643486; 94677
643487; 33306
643488; 26186
643489; 57076
643490; 11650
643491; 40668
643492; 13765
643493; 11270
643494; 8675
643495; 14231
643496; 8243
643497; 19892
643498; 613602
643499; 216
643500; 34487
643501; 3147
643502; 2621
643503; 12029
643504; 6272
643505; 2168
643506; 2729
643507; 7237
643508; 5236
643509; 7833
643510; 15106
643511; 32324
643512; 24391
643513; 513
643514; 590190
643515; 32198
643516; 3848
643517; 14122
643518; 3266
643519; 7674
643520; 7610
643521; 5281
643522; 2587
643523; 14657
643524; 2564
643525; 32693
643526; 610566
643527; 69428
643528; 5550
643529; 13221
643530; 1871
643531; 1695
643532; 36554
643533; 13634
643534; 28614
643535; 27948
643536; 8416
643537; 36916
643538; 216
643539; 728047
643540; 18090
643541; 41287
643542; 3587
643543; 20658
643544; 5886
643545; 4043
643546; 16594
643547; 5925
643548; 4310
643549; 1267
643550; 2153
643551; 615916
643552; 58035
643553; 42486
643554; 953
643555; 59990
643556; 7334
643557; 5805
643558; 8653
643559; 3901
643560; 4272
643561; 1550
643562; 12399
643563; 10041
643564; 1751
643565; 627894
643566; 42200
643567; 106146
643568; 14749
643569; 211588
643570; 211079
643571; 61241
643572; 216
643573; 45743
643574; 5029
643575; 5057
643576; 28147
643577; 2575
643578; 665073
643579; 215839
643580; 49973
643581; 143093
643582; 125199
643583; 14759
643584; 230585
643585; 78100
643586; 66161
643587; 216
643588; 22795
643589; 7215
643590; 50093
643591; 695592
643592; 216
643593; 41528
643594; 9021
643595; 46063
643596; 250891
643597; 21209
643598; 5069
643599; 107665
643600; 320559
643601; 50425
643602; 216
643603; 38811
643604; 6933
643605; 44838
643606; 9972
643607; 620207
643608; 31585
643609; 6251
643610; 51594
643611; 89826
643612; 372553
643613; 959
643614; 16069
643615; 11402
643616; 29011
643617; 3206
643618; 5624
643619; 1382
643620; 10886
643621; 682394
643622; 8072
643623; 116273
643624; 67495
643625; 436621
643626; 53930
643627; 86960
643628; 216
643629; 216
643630; 191621
643631; 176107
643632; 124983
643633; 831370
643634; 17106
643635; 68751
643636; 2006
643637; 16657
643638; 8271
643639; 1317
643640; 46077
643641; 23778
643642; 16773
643643; 63789
643644; 37615
643645; 4150
643646; 613519
643647; 26354
643648; 40416
643649; 4430
643650; 107761
643651; 192546
643652; 1444
643653; 7913
643654; 5612
643655; 34261
643656; 7004
643657; 7238
643658; 49271
643659; 3920
643660; 574113
643661; 6831
643662; 7089
643663; 67127
643664; 1782
643665; 24352
643666; 9979
643667; 4676
643668; 6542
643669; 6093
643670; 4614
643671; 6235
643672; 640892
643673; 313
643674; 48048
643675; 16421
643676; 21009
643677; 50753
643678; 4018
643679; 59959
643680; 287
643681; 6779
643682; 1891
643683; 32975
643684; 12085
643685; 7024
643686; 4426
643687; 679714
643688; 47489
643689; 2496
643690; 13757
643691; 32855
643692; 10244
643693; 28204
643694; 47991
643695; 12417
643696; 1276
643697; 5964
643698; 7701
643699; 733064
643700; 152835
643701; 16863
643702; 3589
643703; 7088
643704; 6151
643705; 17701
643706; 2835
643707; 1410
643708; 21310
643709; 7387
643710; 11497
643711; 26405
643712; 27280
643713; 25470
643714; 252
643715; 1887
643716; 4821
643717; 935796
643718; 458552
643719; 8865
643720; 173967
643721; 248461
643722; 33525
643723; 15537
643724; 6736
643725; 80962
643726; 216
643727; 121201
643728; 9993
643729; 23399
643730; 5699
643731; 783378
643732; 104978
643733; 39808
643734; 9677
643735; 4966
643736; 7520
643737; 10109
643738; 13435
643739; 23288
643740; 42037
643741; 6606
643742; 216
643743; 731965
643744; 216
643745; 216
643746; 607974
643747; 332668
643748; 317540
643749; 18731
643750; 26313
643751; 612
643752; 11382
643753; 21578
643754; 8157
643755; 1493
643756; 13338
643757; 27700
643758; 662694
643759; 37263
643760; 225
643761; 102414
643762; 88278
643763; 172223
643764; 45112
643765; 20289
643766; 12724
643767; 91323
643768; 75623
643769; 1055
643770; 57142
643771; 611159
643772; 268809
643773; 314849
643774; 179574
643775; 102262
643776; 655
643777; 225207
643778; 214
643779; 235313
643780; 155804
643781; 23870
643782; 227584
643783; 838001
643784; 71418
643785; 99850
643786; 489494
643787; 525463
643788; 13366
643789; 17607
643790; 1118
643791; 7786
643792; 8538
643793; 17085
643794; 72403
643795; 9031
643796; 713874
643797; 41949
643798; 35627
643799; 17128
643800; 168882
643801; 3817
643802; 9434
643803; 8187
643804; 29892
643805; 179914
643806; 216
643807; 82708
643808; 7947
643809; 2743
643810; 627984
643811; 6161
643812; 13153
643813; 1841
643814; 880
643815; 701
643816; 6636
643817; 154207
643818; 13736
643819; 52776
643820; 4330
643821; 25766
643822; 2933
643823; 10642
643824; 719472
643825; 4708
643826; 23412
643827; 7372
643828; 30526
643829; 2487
643830; 11289
643831; 4315
643832; 511
643833; 9151
643834; 37424
643835; 258361
643836; 828015
643837; 109111
643838; 962
643839; 18002
643840; 19628
643841; 20078
643842; 1076
643843; 10590
643844; 4996
643845; 2954
643846; 1848
643847; 21809
643848; 690692
643849; 37734
643850; 1180
643851; 5275
643852; 17957
643853; 245
643854; 12923
643855; 44968
643856; 1684
643857; 5562
643858; 26149
643859; 4773
643860; 48452
643861; 246185
643862; 342148
643863; 33579
643864; 53935
643865; 54617
643866; 240393
643867; 8046
643868; 460207
643869; 71002
643870; 232029
643871; 92346
643872; 216
643873; 331513
643874; 455465
643875; 67844
643876; 247110
643877; 471485
643878; 181923
643879; 28037
643880; 996
643881; 12447
643882; 12106
643883; 14602
643884; 10249
643885; 7014
643886; 658
643887; 5973
643888; 4675
643889; 43722
643890; 618026
643891; 7169
643892; 4006
643893; 5385
643894; 12704
643895; 147905
643896; 81436
643897; 181200
643898; 418024
643899; 82081
643900; 94409
643901; 109390
643902; 588026
643903; 5539
643904; 1222
643905; 18906
643906; 20529
643907; 77143
643908; 4496
643909; 1065
643910; 117590
643911; 23310
643912; 81647
643913; 127252
643914; 768542
643915; 171804
643916; 144269
643917; 35863
643918; 167631
643919; 99822
643920; 82545
643921; 28852
643922; 216
643923; 140670
643924; 216
643925; 35853
643926; 843567
643927; 115695
643928; 49296
643929; 53081
643930; 256268
643931; 179542
643932; 216
643933; 304372
643934; 216
643935; 434581
643936; 2098
643937; 20949
643938; 621532
643939; 14243
643940; 2443
643941; 46820
643942; 7186
643943; 207
643944; 19509
643945; 13691
643946; 26789
643947; 919
643948; 3853
643949; 43749
643950; 12176
643951; 8223
643952; 12155
643953; 9962
643954; 550326
643955; 6247
643956; 4598
643957; 27504
643958; 5412
643959; 14975
643960; 12168
643961; 34087
643962; 42739
643963; 33026
643964; 6517
643965; 14322
643966; 572373
643967; 16848
643968; 3903
643969; 36908
643970; 27755
643971; 7579
643972; 10513
643973; 7090
643974; 24246
643975; 8193
643976; 19198
643977; 9306
643978; 8116
643979; 1776
643980; 1678
643981; 10551
643982; 1730
643983; 765935
643984; 19898
643985; 310890
643986; 120140
643987; 10422
643988; 31881
643989; 13591
643990; 17974
643991; 7010
643992; 18341
643993; 11611
643994; 7027
643995; 2756
643996; 5751
643997; 559226
643998; 23790
643999; 19496
644000; 207
644001; 22898
644002; 12419
644003; 2504
644004; 20088
644005; 6271
644006; 5142
644007; 12350
644008; 14402
644009; 6102
644010; 585806
644011; 9861
644012; 3222
644013; 14788
644014; 432
644015; 3077
644016; 6908
644017; 1561
644018; 135036
644019; 101209
644020; 74641
644021; 50917
644022; 727806
644023; 37719
644024; 134085
644025; 32166
644026; 105187
644027; 380053
644028; 47698
644029; 80022
644030; 264971
644031; 108395
644032; 159920
644033; 28977
644034; 52413
644035; 49985
644036; 12349
644037; 7088
644038; 585040
644039; 8403
644040; 37492
644041; 8128
644042; 19527
644043; 27139
644044; 9073
644045; 19864
644046; 70508
644047; 12568
644048; 171066
644049; 142573
644050; 216
644051; 882004
644052; 32780
644053; 48551
644054; 57688
644055; 16874
644056; 140771
644057; 110136
644058; 396314
644059; 214
644060; 75612
644061; 36451
644062; 253117
644063; 747400
644064; 18054
644065; 10763
644066; 109209
644067; 14053
644068; 168701
644069; 138195
644070; 103811
644071; 45455
644072; 1991
644073; 197195
644074; 10171
644075; 609179
644076; 41397
644077; 128885
644078; 44158
644079; 67816
644080; 232852
644081; 278198
644082; 8591
644083; 132432
644084; 29154
644085; 245935
644086; 164354
644087; 6609
644088; 216
644089; 563854
644090; 27368
644091; 2045
644092; 32348
644093; 8626
644094; 24630
644095; 11338
644096; 426
644097; 3021
644098; 81238
644099; 53289
644100; 19982
644101; 4019
644102; 625578
644103; 44642
644104; 53149
644105; 1693
644106; 5358
644107; 8710
644108; 4160
644109; 10629
644110; 3972
644111; 86419
644112; 33902
644113; 4730
644114; 2973
644115; 14710
644116; 11094
644117; 2271
644118; 5336
644119; 1837
644120; 592227
644121; 2565
644122; 9965
644123; 33873
644124; 463
644125; 81374
644126; 30532
644127; 19358
644128; 9017
644129; 1367
644130; 1768
644131; 244
644132; 5605
644133; 26341
644134; 627510
644135; 232125
644136; 205035
644137; 257791
644138; 21709
644139; 216
644140; 52160
644141; 216
644142; 188764
644143; 6261
644144; 22871
644145; 10384
644146; 8834
644147; 2341
644148; 12697
644149; 631676
644150; 27752
644151; 8991
644152; 11732
644153; 13623
644154; 44008
644155; 11208
644156; 2163
644157; 2039
644158; 108987
644159; 9875
644160; 8992
644161; 3438
644162; 1321
644163; 3358
644164; 15978
644165; 725139
644166; 6226
644167; 29518
644168; 224669
644169; 155138
644170; 57828
644171; 26052
644172; 25529
644173; 3628
644174; 32174
644175; 239658
644176; 22082
644177; 669878
644178; 17629
644179; 11669
644180; 53081
644181; 69393
644182; 2557
644183; 91181
644184; 81910
644185; 81880
644186; 335753
644187; 216
644188; 115379
644189; 7086
644190; 18387
644191; 641786
644192; 14503
644193; 10545
644194; 3388
644195; 3779
644196; 4848
644197; 53788
644198; 249
644199; 92575
644200; 27338
644201; 15563
644202; 121457
644203; 796637
644204; 166204
644205; 127450
644206; 216
644207; 173208
644208; 18337
644209; 97939
644210; 47358
644211; 155572
644212; 181628
644213; 32978
644214; 59472
644215; 643910
644216; 27848
644217; 7216
644218; 123501
644219; 61726
644220; 52184
644221; 48991
644222; 65847
644223; 55662
644224; 24340
644225; 19090
644226; 78959
644227; 8202
644228; 722118
644229; 206915
644230; 76660
644231; 63189
644232; 183905
644233; 90157
644234; 91683
644235; 21559
644236; 57355
644237; 134817
644238; 307888
644239; 18552
644240; 15924
644241; 11961
644242; 9771
644243; 207
644244; 6390
644245; 3781
644246; 615128
644247; 7512
644248; 18434
644249; 6011
644250; 998
644251; 2954
644252; 30648
644253; 4420
644254; 18975
644255; 690
644256; 1634
644257; 23272
644258; 9584
644259; 686196
644260; 11195
644261; 11124
644262; 5295
644263; 3073
644264; 7782
644265; 12795
644266; 13731
644267; 7002
644268; 3181
644269; 5317
644270; 6798
644271; 27735
644272; 7910
644273; 97002
644274; 522033
644275; 13731
644276; 16476
644277; 1058
644278; 4906
644279; 7208
644280; 12978
644281; 3476
644282; 57811
644283; 18893
644284; 4425
644285; 39978
644286; 740093
644287; 32636
644288; 91618
644289; 37773
644290; 53134
644291; 1791
644292; 21896
644293; 20934
644294; 149972
644295; 118596
644296; 9060
644297; 33703
644298; 12740
644299; 1627
644300; 216
644301; 643230
644302; 9185
644303; 17735
644304; 2952
644305; 2807
644306; 17004
644307; 15504
644308; 4679
644309; 129743
644310; 2198
644311; 24231
644312; 9399
644313; 5456
644314; 5853
644315; 712959
644316; 10666
644317; 32025
644318; 319710
644319; 109825
644320; 21282
644321; 22524
644322; 21274
644323; 60588
644324; 102740
644325; 12796
644326; 2818
644327; 5658
644328; 477
644329; 216
644330; 751449
644331; 194082
644332; 51532
644333; 8493
644334; 44446
644335; 127890
644336; 214
644337; 92396
644338; 75770
644339; 46978
644340; 15584
644341; 8840
644342; 19688
644343; 457213
644344; 151383
644345; 15554
644346; 12135
644347; 1859
644348; 21615
644349; 60925
644350; 123947
644351; 37521
644352; 35197
644353; 274387
644354; 76300
644355; 365902
644356; 216
644357; 293811
644358; 109628
644359; 18565
644360; 96362
644361; 58402
644362; 25101
644363; 55414
644364; 15368
644365; 24426
644366; 55213
644367; 688426
644368; 39234
644369; 374039
644370; 52389
644371; 73956
644372; 34938
644373; 216
644374; 53792
644375; 71188
644376; 340
644377; 67141
644378; 22343
644379; 473468
644380; 182715
644381; 4327
644382; 49398
644383; 316441
644384; 3126
644385; 216
644386; 36213
644387; 252
644388; 137503
644389; 25847
644390; 35407
644391; 216
644392; 416225
644393; 180614
644394; 99563
644395; 347992
644396; 30089
644397; 4958
644398; 2914
644399; 32981
644400; 4125
644401; 8402
644402; 10775
644403; 1740
644404; 2506
644405; 5044
644406; 34658
644407; 66225
644408; 563133
644409; 23847
644410; 9576
644411; 37819
644412; 32917
644413; 6110
644414; 24677
644415; 33742
644416; 6002
644417; 2737
644418; 3123
644419; 10437
644420; 523627
644421; 95791
644422; 13774
644423; 5169
644424; 4071
644425; 487
644426; 6474
644427; 4348
644428; 32975
644429; 7704
644430; 9913
644431; 133473
644432; 962
644433; 30455
644434; 658255
644435; 14809
644436; 125419
644437; 28404
644438; 37410
644439; 44365
644440; 34990
644441; 5471
644442; 60487
644443; 38196
644444; 71687
644445; 13803
644446; 682010
644447; 73088
644448; 16864
644449; 13517
644450; 216
644451; 43250
644452; 20557
644453; 3779
644454; 23049
644455; 21989
644456; 22185
644457; 6583
644458; 7598
644459; 19630
644460; 635049
644461; 4654
644462; 8507
644463; 15844
644464; 17487
644465; 54985
644466; 140668
644467; 176126
644468; 182038
644469; 132971
644470; 466680
644471; 60949
644472; 11394
644473; 34930
644474; 633744
644475; 12800
644476; 2772
644477; 11936
644478; 105099
644479; 56495
644480; 53675
644481; 129146
644482; 25951
644483; 22177
644484; 62971
644485; 169978
644486; 480518
644487; 174047
644488; 84118
644489; 13792
644490; 58544
644491; 8483
644492; 779
644493; 1738
644494; 10539
644495; 19148
644496; 22042
644497; 30056
644498; 513981
644499; 186099
644500; 79401
644501; 216
644502; 37327
644503; 61415
644504; 25562
644505; 5193
644506; 1510
644507; 57282
644508; 4905
644509; 159971
644510; 558925
644511; 190461
644512; 133988
644513; 108408
644514; 168459
644515; 7128
644516; 61076
644517; 80441
644518; 184275
644519; 83223
644520; 216
644521; 240601
644522; 502510
644523; 194868
644524; 36166
644525; 17184
644526; 4508
644527; 93169
644528; 61640
644529; 87693
644530; 22327
644531; 524
644532; 30961
644533; 51568
644534; 144026
644535; 216
644536; 745523
644537; 37318
644538; 31758
644539; 7608
644540; 115760
644541; 203346
644542; 129725
644543; 86286
644544; 67825
644545; 73089
644546; 108329
644547; 2339
644548; 19339
644549; 625354
644550; 1650
644551; 19895
644552; 26250
644553; 7162
644554; 12435
644555; 7537
644556; 3958
644557; 7198
644558; 8826
644559; 4569
644560; 33801
644561; 303178
644562; 396538
644563; 24369
644564; 6212
644565; 12480
644566; 34978
644567; 17799
644568; 1043
644569; 27519
644570; 23042
644571; 14856
644572; 7504
644573; 5948
644574; 1451
644575; 27982
644576; 629697
644577; 3463
644578; 10348
644579; 9520
644580; 9623
644581; 17643
644582; 6556
644583; 56738
644584; 42628
644585; 100327
644586; 15548
644587; 11263
644588; 639425
644589; 61060
644590; 64588
644591; 39559
644592; 118513
644593; 101837
644594; 40253
644595; 156289
644596; 122052
644597; 20872
644598; 107476
644599; 56031
644600; 2623
644601; 1187
644602; 2881
644603; 2400
644604; 616001
644605; 6000
644606; 11307
644607; 2156
644608; 5126
644609; 8683
644610; 12597
644611; 18674
644612; 26444
644613; 18177
644614; 117762
644615; 104372
644616; 17985
644617; 675890
644618; 216
644619; 378741
644620; 265685
644621; 113666
644622; 1091
644623; 3779
644624; 19958
644625; 2109
644626; 1716
644627; 9976
644628; 5709
644629; 631338
644630; 25139
644631; 18489
644632; 138276
644633; 39075
644634; 21365
644635; 233208
644636; 74474
644637; 24069
644638; 44821
644639; 16923
644640; 6064
644641; 2653
644642; 14961
644643; 621620
644644; 3223
644645; 40106
644646; 85031
644647; 18079
644648; 93046
644649; 44266
644650; 46693
644651; 62034
644652; 5655
644653; 14428
644654; 13347
644655; 33753
644656; 633463
644657; 72096
644658; 85617
644659; 45749
644660; 239545
644661; 551347
644662; 535867
644663; 41807
644664; 23499
644665; 8265
644666; 39422
644667; 33734
644668; 5259
644669; 1113
644670; 216
644671; 701442
644672; 17830
644673; 19113
644674; 14312
644675; 1889
644676; 171208
644677; 63043
644678; 37101
644679; 128895
644680; 153504
644681; 216
644682; 123804
644683; 676993
644684; 1315
644685; 24763
644686; 3232
644687; 132729
644688; 387845
644689; 430141
644690; 226354
644691; 37712
644692; 29973
644693; 216
644694; 58632
644695; 45576
644696; 587531
644697; 44661
644698; 13912
644699; 23184
644700; 6240
644701; 15716
644702; 6157
644703; 3073
644704; 41340
644705; 1830
644706; 35988
644707; 2894
644708; 3626
644709; 206807
644710; 449489
644711; 216
644712; 37756
644713; 21919
644714; 18303
644715; 5428
644716; 6983
644717; 20949
644718; 2037
644719; 6773
644720; 4201
644721; 17888
644722; 662806
644723; 22129
644724; 6436
644725; 13341
644726; 34428
644727; 22766
644728; 15305
644729; 8977
644730; 51663
644731; 44378
644732; 32964
644733; 80171
644734; 743692
644735; 216
644736; 60518
644737; 12953
644738; 3230
644739; 48728
644740; 68059
644741; 216
644742; 143445
644743; 492
644744; 12159
644745; 216
644746; 93997
644747; 680762
644748; 25156
644749; 2564
644750; 45901
644751; 49917
644752; 53812
644753; 216
644754; 142633
644755; 6581
644756; 6172
644757; 15941
644758; 37283
644759; 7699
644760; 29420
644761; 731855
644762; 112697
644763; 121628
644764; 240965
644765; 162862
644766; 17103
644767; 21547
644768; 112278
644769; 211997
644770; 44376
644771; 216
644772; 187036
644773; 658704
644774; 74768
644775; 2003
644776; 12484
644777; 2478
644778; 777
644779; 6897
644780; 950
644781; 23083
644782; 145474
644783; 134565
644784; 216
644785; 13238
644786; 42718
644787; 17298
644788; 633222
644789; 41798
644790; 124258
644791; 1791
644792; 11929
644793; 3654
644794; 6536
644795; 135236
644796; 203854
644797; 111769
644798; 65081
644799; 216
644800; 700875
644801; 30392
644802; 54317
644803; 11239
644804; 88510
644805; 3202
644806; 99365
644807; 348508
644808; 41166
644809; 276646
644810; 1060035
644811; 189533
644812; 216
644813; 216
644814; 972774
644815; 82657
644816; 237816
644817; 401835
644818; 31303
644819; 105100
644820; 58126
644821; 625
644822; 16302
644823; 177032
644824; 28157
644825; 136878
644826; 667497
644827; 108782
644828; 45789
644829; 146572
644830; 13224
644831; 415259
644832; 216
644833; 90872
644834; 5550
644835; 25708
644836; 318255
644837; 100771
644838; 865706
644839; 437078
644840; 152210
644841; 45426
644842; 16112
644843; 18214
644844; 2869
644845; 3026
644846; 4057
644847; 3460
644848; 1370
644849; 578
644850; 16864
644851; 30277
644852; 5423
644853; 1043
644854; 631575
644855; 2507
644856; 2102
644857; 2731
644858; 4928
644859; 396294
644860; 3360
644861; 9192
644862; 30807
644863; 16236
644864; 5240
644865; 1495
644866; 2282
644867; 626017
644868; 11057
644869; 5440
644870; 38711
644871; 10052
644872; 6123
644873; 7392
644874; 34127
644875; 5031
644876; 9697
644877; 13393
644878; 1794
644879; 7113
644880; 4666
644881; 4967
644882; 677876
644883; 216
644884; 117423
644885; 54004
644886; 9135
644887; 21733
644888; 5819
644889; 73825
644890; 101543
644891; 3349
644892; 268722
644893; 101942
644894; 786702
644895; 9657
644896; 16946
644897; 41501
644898; 38540
644899; 8080
644900; 50545
644901; 12283
644902; 30900
644903; 9669
644904; 3811
644905; 10170
644906; 51211
644907; 655632
644908; 43383
644909; 131431
644910; 54067
644911; 76322
644912; 105203
644913; 4968
644914; 958
644915; 514476
644916; 365235
644917; 30455
644918; 144056
644919; 37867
644920; 652625
644921; 18307
644922; 30192
644923; 35872
644924; 3469
644925; 4777
644926; 6103
644927; 7954
644928; 119586
644929; 169978
644930; 80332
644931; 26577
644932; 1992
644933; 12430
644934; 4011
644935; 5911
644936; 471
644937; 3799
644938; 255101
644939; 404008
644940; 2916
644941; 29474
644942; 19534
644943; 16662
644944; 216
644945; 141171
644946; 216
644947; 10043
644948; 55205
644949; 15451
644950; 28968
644951; 764546
644952; 40712
644953; 108660
644954; 22407
644955; 2568
644956; 47065
644957; 45495
644958; 216
644959; 216
644960; 330540
644961; 213156
644962; 151167
644963; 1074081
644964; 143047
644965; 64106
644966; 16581
644967; 636
644968; 322760
644969; 486231
644970; 41835
644971; 48261
644972; 36565
644973; 45296
644974; 35982
644975; 666370
644976; 71733
644977; 6463
644978; 115757
644979; 55209
644980; 65727
644981; 53849
644982; 6436
644983; 216
644984; 224188
644985; 178671
644986; 144934
644987; 30523
644988; 1243537
644989; 216
644990; 139955
644991; 6395
644992; 4083
644993; 4410
644994; 10644
644995; 24274
644996; 1073
644997; 17108
644998; 11923
644999; 3822
645000; 5619
645001; 41947
645002; 9804
645003; 5396
645004; 499138
645005; 151854
645006; 4373
645007; 46819
645008; 26679
645009; 7778
645010; 4994
645011; 7465
645012; 8032
645013; 1794
645014; 29268
645015; 1329
645016; 2191
645017; 15594
645018; 10993
645019; 187241
645020; 425923
645021; 9708
645022; 7907
645023; 12520
645024; 5923
645025; 23057
645026; 51332
645027; 16064
645028; 3687
645029; 22030
645030; 3370
645031; 250893
645032; 7497
645033; 8287
645034; 2328
645035; 3607
645036; 7135
645037; 7106
645038; 448771
645039; 216
645040; 53645
645041; 131497
645042; 88231
645043; 362324
645044; 256
645045; 14464
645046; 17260
645047; 3785
645048; 16396
645049; 69424
645050; 6501
645051; 2041
645052; 26809
645053; 442131
645054; 4779
645055; 11920
645056; 12473
645057; 279041
645058; 216
645059; 203262
645060; 15019
645061; 66246
645062; 19023
645063; 68848
645064; 192939
645065; 767311
645066; 139069
645067; 28811
645068; 50588
645069; 42270
645070; 426522
645071; 46786
645072; 19876
645073; 41159
645074; 274814
645075; 103592
645076; 18433
645077; 493413
645078; 57928
645079; 142612
645080; 10344
645081; 1110
645082; 189459
645083; 444
645084; 7828
645085; 6377
645086; 1353
645087; 7027
645088; 1604
645089; 23873
645090; 409548
645091; 18848
645092; 1257
645093; 11059
645094; 8095
645095; 209184
645096; 11843
645097; 45338
645098; 51042
645099; 51496
645100; 6140
645101; 12762
645102; 509670
645103; 59597
645104; 31493
645105; 489
645106; 214
645107; 479640
645108; 148212
645109; 53107
645110; 38677
645111; 256139
645112; 216
645113; 444827
645114; 428435
645115; 39250
645116; 102905
645117; 431772
645118; 176219
645119; 611318
645120; 418266
645121; 14164
645122; 30477
645123; 20628
645124; 36155
645125; 227319
645126; 458701
645127; 26678
645128; 249
645129; 113319
645130; 101257
645131; 6841
645132; 45561
645133; 226775
645134; 63897
645135; 79749
645136; 13003
645137; 118897
645138; 636529
645139; 55598
645140; 386450
645141; 46248
645142; 129673
645143; 71343
645144; 57332
645145; 406540
645146; 14112
645147; 10804
645148; 3141
645149; 9680
645150; 70832
645151; 413797
645152; 1246
645153; 11662
645154; 11427
645155; 3304
645156; 2055
645157; 54735
645158; 216509
645159; 15875
645160; 9820
645161; 6872
645162; 8459
645163; 1902
645164; 15454
645165; 11767
645166; 2856
645167; 4992
645168; 210
645169; 257897
645170; 156317
645171; 4216
645172; 25803
